Task,Mode,Participant,Run time,Created at,Robot count
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,46.804,2013-09-04 10:01:07 UTC,111,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,116.59,2013-09-04 10:03:38 UTC,13,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,K1aONFuX8_6Y8IsJp8OTdQ,321.71,2013-09-04 08:43:49 UTC,463,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,wuVHAJ9skLAcBYDkbFUW_Q,28.767,2013-09-04 09:28:46 UTC,4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
pyramid_building,3.7,wuVHAJ9skLAcBYDkbFUW_Q,216.148,2013-09-04 09:32:39 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
varying_visualization,mean,wuVHAJ9skLAcBYDkbFUW_Q,166.185,2013-09-04 09:35:44 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36"
varying_visualization,full-state,y9mH15BoW5H9RGDkBRyPBg,155.649,2013-09-04 09:44:47 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,165.043,2013-09-04 09:48:18 UTC,257,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,73.558,2013-09-04 09:58:40 UTC,254,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,54.018,2013-09-04 10:00:04 UTC,63,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,29.295,2013-09-04 10:04:41 UTC,131,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,AM18kAR2xQvHXmyLMta8bg,145.99,2013-09-04 11:43:33 UTC,150,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,_-rk-2KRJQafoK9IP6Z_HA,155.176,2013-09-04 12:19:42 UTC,41,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
maze_positioning,default,0O1PTBSU6szvsc3u1eh0gw,106.398,2013-09-04 14:18:44 UTC,415,Mozilla/5.0 (Windows NT 6.1; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,Jd4T5f9X1xff44tSOIGsoQ,139.705,2013-09-04 18:19:41 UTC,264,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,Jd4T5f9X1xff44tSOIGsoQ,33.841,2013-09-04 18:20:56 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
pyramid_building,2.2,Jd4T5f9X1xff44tSOIGsoQ,339.225,2013-09-04 18:27:05 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,Djo7lZUjnMMqCfKKC0yPWQ,150.435,2013-09-04 19:33:09 UTC,91,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8"
robot_positioning,default,Djo7lZUjnMMqCfKKC0yPWQ,117.169,2013-09-04 19:35:42 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8"
maze_positioning,default,3r2Un75hG7BLfqaHZINMDg,91.796,2013-09-04 20:29:10 UTC,105,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,VyNpqTKRwYR1Q4axy2XMkQ,100.893,2013-09-04 20:42:06 UTC,168,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,VyNpqTKRwYR1Q4axy2XMkQ,183.444,2013-09-04 20:46:16 UTC,9,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,mean & variance,VyNpqTKRwYR1Q4axy2XMkQ,144.603,2013-09-04 20:50:39 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,IXSCYZvNWrpx5xulZcHf1A,122.408,2013-09-04 22:52:26 UTC,354,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,1.393,2013-09-04 22:53:42 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,7.501,2013-09-04 22:53:55 UTC,4,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,75.348,2013-09-04 22:55:20 UTC,7,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,1.379,2013-09-04 22:55:29 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,IXSCYZvNWrpx5xulZcHf1A,1.421,2013-09-04 22:55:34 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
pyramid_building,3.4,IXSCYZvNWrpx5xulZcHf1A,178.914,2013-09-04 22:58:45 UTC,8,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,mean & variance,IXSCYZvNWrpx5xulZcHf1A,79.859,2013-09-04 23:00:13 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,convex-hull,IXSCYZvNWrpx5xulZcHf1A,115.683,2013-09-04 23:02:15 UTC,100,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_control,global,IXSCYZvNWrpx5xulZcHf1A,96.845,2013-09-04 23:04:03 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,IXSCYZvNWrpx5xulZcHf1A,57.992,2013-09-04 23:10:04 UTC,84,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,aqBBpeHorDSFf5M0UZwe9Q,164.352,2013-09-04 23:12:27 UTC,401,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,aqBBpeHorDSFf5M0UZwe9Q,9.223,2013-09-04 23:13:33 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,aqBBpeHorDSFf5M0UZwe9Q,85.145,2013-09-04 23:15:32 UTC,10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,c86y6oDW-gqqT17DB9MyuQ,65.678,2013-09-04 23:25:43 UTC,203,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,c86y6oDW-gqqT17DB9MyuQ,20.479,2013-09-04 23:27:19 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,c86y6oDW-gqqT17DB9MyuQ,5.374,2013-09-04 23:28:59 UTC,3,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,mean & variance,c86y6oDW-gqqT17DB9MyuQ,91.107,2013-09-04 23:34:36 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,full-state,c86y6oDW-gqqT17DB9MyuQ,98.458,2013-09-04 23:40:19 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,convex-hull,c86y6oDW-gqqT17DB9MyuQ,154.361,2013-09-04 23:43:07 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,c86y6oDW-gqqT17DB9MyuQ,123.854,2013-09-04 23:47:12 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,85.723,2013-09-05 00:48:24 UTC,326,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,5ttBYSEeO2E5g56KmPSwCg,184.954,2013-09-05 01:29:30 UTC,339,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
pyramid_building,3.3,c86y6oDW-gqqT17DB9MyuQ,180.347,2013-09-04 23:32:17 UTC,8,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,mean,c86y6oDW-gqqT17DB9MyuQ,186.384,2013-09-04 23:38:04 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,c86y6oDW-gqqT17DB9MyuQ,83.963,2013-09-04 23:48:47 UTC,349,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,c86y6oDW-gqqT17DB9MyuQ,50.064,2013-09-04 23:52:53 UTC,6,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,YjwPnMS95VzO0opguwFt9Q,136.005,2013-09-05 13:45:20 UTC,494,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36"
robot_positioning,default,LAR0RmG6i9DKd1zvEp931Q,15.635,2013-09-05 14:50:21 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8"
maze_positioning,default,5HUq-AS5WsVdvad_uhF0ZA,146.162,2013-09-05 16:36:49 UTC,260,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.28 Safari/537.36"
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,105.888,2013-09-05 16:42:14 UTC,430,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,plsHZ4weVOcMGMmYOaviJg,58.436,2013-09-05 16:43:57 UTC,232,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,mean & variance,plsHZ4weVOcMGMmYOaviJg,199.166,2013-09-05 16:58:16 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,global,plsHZ4weVOcMGMmYOaviJg,100.343,2013-09-05 17:00:18 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,KLkZihgt2VC3tG8Dr0gLbw,122.727,2013-09-05 18:47:56 UTC,434,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,KLkZihgt2VC3tG8Dr0gLbw,64.322,2013-09-05 18:49:27 UTC,5,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
pyramid_building,4.2,KLkZihgt2VC3tG8Dr0gLbw,205.08,2013-09-05 18:53:09 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_visualization,full-state,KLkZihgt2VC3tG8Dr0gLbw,199.458,2013-09-05 18:56:39 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
varying_control,attractive,_7m3VseDihNIzqBBJUIK3A,88.652,2013-09-05 19:12:42 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/5.0.6 Safari/533.22.3"
maze_positioning,default,haz5sEgdXwD43_bearJz8w,108.472,2013-09-05 19:23:20 UTC,319,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,BQyFqDSmOc6E39O7PWRIHQ,155.062,2013-09-05 19:29:16 UTC,31,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,c2yi80_DIPrf_8M9bYaVdQ,88.318,2013-09-05 19:30:48 UTC,320,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
robot_positioning,default,c2yi80_DIPrf_8M9bYaVdQ,84.282,2013-09-05 19:32:48 UTC,6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.65 Safari/537.36"
maze_positioning,default,78twwHyB57EwG45PZkmrPw,116.402,2013-09-05 19:34:02 UTC,255,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,78twwHyB57EwG45PZkmrPw,13.698,2013-09-05 19:34:48 UTC,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,CjFrAf9kRfzuC7h-gp8qSA,183.786,2013-09-05 19:35:56 UTC,280,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.15 Safari/537.36"
maze_positioning,default,CjFrAf9kRfzuC7h-gp8qSA,97.656,2013-09-05 19:38:14 UTC,222,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.15 Safari/537.36"
maze_positioning,default,S3Fybwl_Sgpvu2wH1LTKLg,73.291,2013-09-05 19:54:41 UTC,116,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,S3Fybwl_Sgpvu2wH1LTKLg,7.497,2013-09-05 19:55:56 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,S3Fybwl_Sgpvu2wH1LTKLg,5.425,2013-09-05 19:56:20 UTC,4,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,S3Fybwl_Sgpvu2wH1LTKLg,81.704,2013-09-05 19:58:34 UTC,16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,S3Fybwl_Sgpvu2wH1LTKLg,106.576,2013-09-05 20:00:40 UTC,419,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_visualization,convex-hull,S3Fybwl_Sgpvu2wH1LTKLg,106.92,2013-09-05 20:02:56 UTC,100,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
varying_control,attractive,78twwHyB57EwG45PZkmrPw,59.006,2013-09-05 21:12:00 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,jQLhed1ZFdOzGgzkZgsmUA,142.338,2013-09-05 21:52:07 UTC,26,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,jQLhed1ZFdOzGgzkZgsmUA,71.566,2013-09-05 21:53:40 UTC,85,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,jQLhed1ZFdOzGgzkZgsmUA,92.899,2013-09-05 21:55:29 UTC,70,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,jQLhed1ZFdOzGgzkZgsmUA,15.532,2013-09-05 21:56:14 UTC,2,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,jQLhed1ZFdOzGgzkZgsmUA,10.141,2013-09-05 21:57:48 UTC,4,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,jQLhed1ZFdOzGgzkZgsmUA,7.294,2013-09-05 21:58:05 UTC,3,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,jQLhed1ZFdOzGgzkZgsmUA,6.174,2013-09-05 21:58:22 UTC,3,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,jQLhed1ZFdOzGgzkZgsmUA,59.364,2013-09-05 21:59:32 UTC,5,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,lkLhuMgopS8b-mbEf4h0YA,7.823,2013-09-05 22:05:12 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,lkLhuMgopS8b-mbEf4h0YA,1.551,2013-09-05 22:05:25 UTC,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,lkLhuMgopS8b-mbEf4h0YA,39.146,2013-09-05 22:06:32 UTC,5,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,lkLhuMgopS8b-mbEf4h0YA,5.376,2013-09-05 22:06:47 UTC,3,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,full-state,jQLhed1ZFdOzGgzkZgsmUA,117.086,2013-09-05 22:13:10 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,mean & variance,jQLhed1ZFdOzGgzkZgsmUA,75.585,2013-09-05 22:14:43 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_control,attractive,lkLhuMgopS8b-mbEf4h0YA,21.641,2013-09-05 22:17:25 UTC,16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,mean,jQLhed1ZFdOzGgzkZgsmUA,62.082,2013-09-05 22:28:10 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_control,global,VJguyuYTXKkdH2BLFXZhXA,82.801,2013-09-05 22:48:19 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.66 Safari/537.36"
maze_positioning,default,mJhr3XfOYHHqj4UeV41fLA,152.965,2013-09-05 23:37:41 UTC,19,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
robot_positioning,default,mJhr3XfOYHHqj4UeV41fLA,360.59,2013-09-05 23:44:17 UTC,8,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
pyramid_building,6.1,mJhr3XfOYHHqj4UeV41fLA,318.101,2013-09-05 23:50:07 UTC,8,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:23.0) Gecko/20100101 Firefox/23.0
maze_positioning,default,ZVUVyhXWmdy7aiNbKvbzaA,91.877,2013-09-06 00:04:11 UTC,274,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_visualization,full-state,ZVUVyhXWmdy7aiNbKvbzaA,176.972,2013-09-06 00:11:00 UTC,100,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
varying_control,global,ZVUVyhXWmdy7aiNbKvbzaA,154.429,2013-09-06 00:14:18 UTC,16,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,ZVUVyhXWmdy7aiNbKvbzaA,170.99,2013-09-06 00:17:24 UTC,423,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
robot_positioning,default,ZVUVyhXWmdy7aiNbKvbzaA,1.738,2013-09-06 00:25:00 UTC,1,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.62 Safari/537.36"
maze_positioning,default,BQyFqDSmOc6E39O7PWRIHQ,68.032,2013-09-06 00:44:50 UTC,246,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
robot_positioning,default,BQyFqDSmOc6E39O7PWRIHQ,108.294,2013-09-06 00:46:55 UTC,7,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
pyramid_building,0.5,BQyFqDSmOc6E39O7PWRIHQ,334.027,2013-09-06 00:52:51 UTC,8,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,convex-hull,BQyFqDSmOc6E39O7PWRIHQ,310.139,2013-09-06 00:58:29 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,mean & variance,BQyFqDSmOc6E39O7PWRIHQ,174.334,2013-09-06 01:01:46 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,mean,BQyFqDSmOc6E39O7PWRIHQ,279.585,2013-09-06 01:06:43 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_visualization,full-state,BQyFqDSmOc6E39O7PWRIHQ,72.553,2013-09-06 01:08:22 UTC,100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,attractive,BQyFqDSmOc6E39O7PWRIHQ,90.477,2013-09-06 01:16:00 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
varying_control,repulsive,BQyFqDSmOc6E39O7PWRIHQ,305.191,2013-09-06 01:21:37 UTC,16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
maze_positioning,default,BQyFqDSmOc6E39O7PWRIHQ,64.3,2013-09-06 01:22:59 UTC,80,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1"
